CustomerID,CustomerName,Region,SubscriptionType,SubscriptionStart,SubscriptionEnd,Canceled,Revenue,Subscription trend,Subscription duration
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,575",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,462",Renewed,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,397",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,203",Renewed,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,676",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,657",Cancelled,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,153",Cancelled,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,786",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,896",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,191",Cancelled,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,668",Renewed,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,683",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,535",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,438",Cancelled,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,044",Renewed,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,699",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,062",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,182",Renewed,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,660",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,646",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,844",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,373",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,852",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,505",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,443",Renewed,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,454",Renewed,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,643",Cancelled,366
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,365",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,839",Cancelled,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,327",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,943",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,809",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,815",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,118",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,949",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,424",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,117",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,704",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,563",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,736",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,930",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,433",Renewed,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,604",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,353",Cancelled,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,046",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,616",Renewed,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,422",Cancelled,366
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,257",Cancelled,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,484",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,716",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,549",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,980",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,679",Renewed,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,566",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,007",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,012",Cancelled,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,329",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,691",Cancelled,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,598",Renewed,365
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,285",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,394",Cancelled,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,608",Renewed,365
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,339",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,953",Cancelled,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,203",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,114",Renewed,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,947",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,467",Cancelled,365
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,044",Cancelled,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,466",Cancelled,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,720",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,834",Renewed,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,124",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,163",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,358",Cancelled,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,817",Renewed,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,390",Renewed,366
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,015",Renewed,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,224",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,147",Cancelled,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,898",Renewed,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,052",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,674",Renewed,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,223",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,037",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,817",Renewed,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,277",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,090",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,798",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,320",Renewed,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,116",Cancelled,365
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,897",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,068",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,650",Renewed,366
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,065",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,109",Cancelled,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,134",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,725",Cancelled,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,381",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,884",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,541",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,189",Renewed,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,832",Cancelled,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,478",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,287",Renewed,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,143",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,574",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,752",Renewed,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,233",Renewed,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,328",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,960",Renewed,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,093",Renewed,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,572",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,388",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,933",Cancelled,366
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,987",Renewed,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,689",Renewed,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,128",Cancelled,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,570",Renewed,365
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,086",Cancelled,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,076",Renewed,366
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,447",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,732",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,034",Cancelled,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,021",Cancelled,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,136",Cancelled,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,278",Renewed,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,529",Cancelled,365
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,905",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,025",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,333",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,709",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,460",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,134",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,083",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,847",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,215",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,559",Renewed,365
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,827",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,079",Renewed,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,437",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,693",Renewed,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,083",Renewed,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,128",Renewed,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,623",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,870",Cancelled,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,566",Renewed,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,611",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,348",Renewed,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,275",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,648",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,904",Cancelled,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,690",Renewed,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,080",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,246",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,527",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,822",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,730",Cancelled,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,194",Renewed,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,963",Renewed,366
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,754",Cancelled,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,993",Cancelled,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,256",Renewed,365
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,319",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,492",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,534",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,233",Renewed,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,846",Renewed,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,910",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,663",Cancelled,365
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,486",Cancelled,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,558",Cancelled,366
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"2,079",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,640",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,675",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,631",Renewed,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,627",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,919",Cancelled,366
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,362",Cancelled,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,574",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,119",Cancelled,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,115",Cancelled,366
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,474",Cancelled,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,350",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,659",Renewed,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"1,806",Renewed,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,458",Cancelled,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,820",Cancelled,365
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,793",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,478",Renewed,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,587",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"2,421",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,808",Renewed,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,684",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,547",Cancelled,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,899",Cancelled,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,392",Cancelled,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,348",Renewed,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,447",Renewed,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,865",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,925",Cancelled,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,488",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,077",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"2,727",Cancelled,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,575",Renewed,365
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,336",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,183",Cancelled,365
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,443",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,704",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,772",Cancelled,366
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,195",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,950",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,099",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,218",Cancelled,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,646",Cancelled,365
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,259",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,036",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"2,184",Renewed,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,452",Cancelled,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"1,572",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,864",Renewed,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,736",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,297",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,124",Cancelled,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,269",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,850",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,336",Renewed,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,759",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,639",Renewed,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"1,981",Renewed,365
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,560",Cancelled,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,558",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,887",Cancelled,365
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,878",Cancelled,366
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,661",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,097",Cancelled,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,774",Renewed,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,100",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,537",Renewed,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,438",Cancelled,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"2,786",Cancelled,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,084",Cancelled,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,235",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,754",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,666",Renewed,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,006",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,330",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"1,683",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,064",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"1,621",Renewed,365
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,911",Cancelled,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,823",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,540",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"1,903",Renewed,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,067",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,808",Renewed,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,765",Cancelled,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,752",Cancelled,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,056",Cancelled,365
208,Sara,West,Standard,8/31/2022,8/31/2023,FALSE,"2,813",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"2,006",Cancelled,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"1,085",Renewed,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,293",Cancelled,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,435",Cancelled,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,430",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,113",Renewed,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,437",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,448",Cancelled,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,423",Cancelled,366
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,834",Renewed,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,618",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,186",Renewed,366
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,289",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,861",Renewed,366
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,817",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,608",Renewed,365
212,Anna,West,Standard,12/31/2022,12/31/2023,FALSE,"2,913",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,088",Cancelled,365
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,393",Renewed,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,618",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"1,627",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,421",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,054",Cancelled,365
205,James,North,Basic,5/31/2022,5/31/2023,FALSE,"1,106",Renewed,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,208",Cancelled,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,266",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,381",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,554",Renewed,365
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"1,771",Cancelled,366
218,Sophia,South,Premium,6/30/2023,6/30/2024,FALSE,"2,039",Renewed,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"1,944",Renewed,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,036",Cancelled,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,163",Cancelled,365
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,631",Cancelled,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,337",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,929",Cancelled,365
206,Ella,South,Premium,6/30/2022,6/30/2023,TRUE,"1,165",Cancelled,365
209,Tom,North,Basic,9/30/2022,9/30/2023,TRUE,"1,023",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,735",Renewed,365
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,398",Renewed,366
201,John,North,Basic,1/31/2022,1/31/2023,FALSE,"2,945",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,072",Cancelled,365
207,Mike,East,Basic,7/31/2022,7/31/2023,FALSE,"1,557",Renewed,365
216,Grace,West,Standard,4/30/2023,4/30/2024,TRUE,"2,125",Cancelled,366
202,Jane,South,Premium,2/28/2022,2/28/2023,TRUE,"2,648",Cancelled,365
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,356",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"2,549",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"2,256",Cancelled,365
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"2,952",Cancelled,366
220,Nina,West,Standard,8/31/2023,8/31/2024,TRUE,"1,262",Cancelled,366
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"1,351",Renewed,365
213,Chris,North,Basic,1/31/2023,1/31/2024,TRUE,"1,176",Cancelled,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,562",Renewed,366
215,Paul,East,Basic,3/31/2023,3/31/2024,FALSE,"2,728",Renewed,366
217,Rob,North,Basic,5/31/2023,5/31/2024,TRUE,"1,380",Cancelled,366
219,Dan,East,Basic,7/31/2023,7/31/2024,FALSE,"2,271",Renewed,366
203,Alex,East,Basic,3/31/2022,3/31/2023,FALSE,"2,696",Renewed,365
204,Maria,West,Standard,4/30/2022,4/30/2023,TRUE,"1,549",Cancelled,365
210,Eva,South,Premium,10/31/2022,10/31/2023,TRUE,"1,733",Cancelled,365
211,Liam,East,Basic,11/30/2022,11/30/2023,FALSE,"2,130",Renewed,365
214,Zoe,South,Premium,2/28/2023,2/29/2024,FALSE,"2,495",Renewed,366
